nr, area, centroidx, centroidy, numBars, pixPerBar0, ..., pixPerBarN, vertex1x, vertex1y, vertex2x, ...
30, 0.007936507936507908, 0.7473544973544974, 0.8842592592592602, 6, 0, 1, 2, 2, 1, 0, 0.75, 0.75, 0.7777777777777778, 0.7777777777777778, 0.75, 1, 0.7142857142857143, 1
31, 0.015873015873015872, 0.8019179894179892, 0.9060846560846567, 6, 0, 1, 2, 2, 1, 1, 0.7777777777777778, 0.7777777777777778, 0.8571428571428571, 0.8571428571428571, 0.8333333333333334, 1, 0.75, 1
32, 0.0029761904761904656, 0.8551587301587315, 0.9345238095238086, 6, 0, 1, 2, 3, 0, 1, 0.8571428571428571, 0.8571428571428571, 0.875, 0.875, 0.8571428571428571, 1, 0.8333333333333334, 1
33, 0.0019841269841270326, 0.8736772486772406, 0.942129629629623, 6, 0, 1, 2, 3, 1, 0, 0.875, 0.875, 0.8888888888888888, 0.8888888888888888, 0.875, 1, 0.8571428571428571, 1
34, 0.00694444444444442, 0.9212962962962973, 0.962962962962964, 6, 0, 1, 2, 3, 1, 1, 0.8888888888888888, 0.8888888888888888, 1, 1, 0.875, 1
35, 0.006944444444444444, 0.0787037037037037, 0.037037037037037035, 6, 1, 0, 0, 0, 0, 0, 0, 0, 0.125, 0, 0.1111111111111111, 0.1111111111111111
36, 0.001984126984126984, 0.12632275132275128, 0.05787037037037037, 6, 1, 0, 0, 0, 0, 1, 0.125, 0, 0.14285714285714285, 0, 0.125, 0.125, 0.1111111111111111, 0.1111111111111111
37, 0.002976190476190476, 0.1448412698412699, 0.06547619047619045, 6, 1, 0, 0, 0, 1, 0, 0.14285714285714285, 0, 0.16666666666666666, 0, 0.14285714285714285, 0.14285714285714285, 0.125, 0.125
38, 0.015873015873015872, 0.19808201058201058, 0.09391534391534391, 6, 1, 0, 0, 1, 0, 0, 0.16666666666666666, 0, 0.25, 0, 0.2222222222222222, 0.2222222222222222, 0.14285714285714285, 0.14285714285714285
39, 0.007936507936507936, 0.25264550264550256, 0.11574074074074074, 6, 1, 0, 0, 1, 0, 1, 0.25, 0, 0.2857142857142857, 0, 0.25, 0.25, 0.2222222222222222, 0.2222222222222222
40, 0.005952380952380952, 0.2896825396825397, 0.08333333333333333, 6, 1, 0, 0, 1, 1, 0, 0.2857142857142857, 0, 0.3333333333333333, 0, 0.25, 0.25
41, 0.005952380952380952, 0.2896825396825399, 0.1785714285714285, 6, 1, 0, 1, 0, 1, 0, 0.3333333333333333, 0, 0.2857142857142857, 0.2857142857142857, 0.25, 0.25
42, 0.014880952380952384, 0.33134920634920617, 0.1619047619047619, 6, 1, 0, 1, 1, 0, 0, 0.3333333333333333, 0, 0.375, 0, 0.3333333333333333, 0.3333333333333333, 0.2857142857142857, 0.2857142857142857
43, 0.01785714285714285, 0.37896825396825423, 0.17361111111111116, 6, 1, 0, 1, 1, 0, 1, 0.375, 0, 0.42857142857142855, 0, 0.375, 0.375, 0.3333333333333333, 0.3333333333333333
44, 0.026785714285714288, 0.4345238095238095, 0.1964285714285714, 6, 1, 0, 1, 1, 1, 0, 0.42857142857142855, 0, 0.5, 0, 0.42857142857142855, 0.42857142857142855, 0.375, 0.375
45, 0.003968253968253968, 0.45767195767195723, 0.29100529100529116, 6, 1, 0, 1, 2, 0, 0, 0.5, 0, 0.4444444444444444, 0.4444444444444444, 0.42857142857142855, 0.42857142857142855
46, 0.031746031746031744, 0.5052910052910051, 0.23148148148148148, 6, 1, 0, 1, 2, 0, 1, 0.5, 0, 0.5714285714285714, 0, 0.5, 0.5, 0.4444444444444444, 0.4444444444444444
47, 0.0196428571428571, 0.5685064935064936, 0.1878787878787877, 6, 1, 0, 1, 2, 1, 0, 0.5714285714285714, 0, 0.625, 0, 0.6, 0.1999999999999993, 0.5, 0.5
48, 0.004166666666666652, 0.6305555555555553, 0.0666666666666665, 6, 1, 0, 1, 2, 1, 1, 0.625, 0, 0.6666666666666666, 0, 0.6, 0.1999999999999993
49, 0.009523809523809573, 0.6126984126984135, 0.24285714285714305, 6, 1, 0, 2, 1, 1, 1, 0.6666666666666666, 0, 0.6, 0.40000000000000036, 0.5714285714285714, 0.4285714285714288, 0.6, 0.1999999999999993
50, 0.007142857142857173, 0.5571428571428563, 0.37619047619047585, 6, 1, 0, 2, 1, 1, 0, 0.5714285714285714, 0.4285714285714288, 0.5, 0.5, 0.6, 0.1999999999999993
51, 0.019047619047619035, 0.6603174603174602, 0.18888888888888863, 6, 1, 0, 2, 2, 0, 1, 0.6666666666666666, 0, 0.7142857142857143, 0, 0.6666666666666666, 0.33333333333333304, 0.6, 0.40000000000000036
52, 0.011904761904761932, 0.7103174603174611, 0.1587301587301592, 6, 1, 0, 2, 2, 1, 0, 0.7142857142857143, 0, 0.75, 0, 0.7142857142857143, 0.2857142857142865, 0.6666666666666666, 0.33333333333333304
53, 0.01904761904761909, 0.7721230158730155, 0.12023809523809545, 6, 1, 0, 2, 2, 1, 1, 0.75, 0, 0.8333333333333334, 0, 0.8, 0.20000000000000018, 0.7142857142857143, 0.2857142857142865
54, 0.004761904761904745, 0.8301587301587303, 0.09444444444444434, 6, 1, 0, 2, 3, 0, 1, 0.8333333333333334, 0, 0.8571428571428571, 0, 0.8333333333333334, 0.16666666666666607, 0.8, 0.20000000000000018
55, 0.0029761904761904795, 0.8551587301587321, 0.0793650793650793, 6, 1, 0, 2, 3, 1, 0, 0.8571428571428571, 0, 0.875, 0, 0.8571428571428571, 0.14285714285714324, 0.8333333333333334, 0.16666666666666607
56, 0.008928571428571452, 0.910714285714286, 0.04761904761904774, 6, 1, 0, 2, 3, 1, 1, 0.875, 0, 1, 0, 0.8571428571428571, 0.14285714285714324
57, 0.028571428571428553, 0.8857142857142852, 0.24761904761904768, 6, 1, 1, 1, 3, 1, 1, 1, 0, 0.8, 0.5999999999999996, 0.8571428571428571, 0.14285714285714324
58, 0.013095238095238132, 0.8074314574314562, 0.4319624819624821, 6, 1, 1, 1, 3, 1, 0, 0.8, 0.5999999999999996, 0.75, 0.75, 0.8333333333333334, 0.16666666666666607, 0.8571428571428571, 0.14285714285714324
59, 0.01904761904761898, 0.7721230158730166, 0.4749007936507937, 6, 1, 1, 1, 3, 0, 1, 0.75, 0.75, 0.7142857142857143, 0.7142857142857143, 0.8, 0.20000000000000018, 0.8333333333333334, 0.16666666666666607
60, 0.028571428571428525, 0.7269841269841276, 0.4555555555555564, 6, 1, 1, 1, 2, 1, 1, 0.7142857142857143, 0.7142857142857143, 0.6666666666666666, 0.6666666666666666, 0.7142857142857143, 0.2857142857142865, 0.8, 0.20000000000000018
61, 0.014880952380952411, 0.6686507936507932, 0.48134920634920564, 6, 1, 1, 1, 2, 1, 0, 0.6666666666666666, 0.6666666666666666, 0.625, 0.625, 0.6666666666666666, 0.33333333333333304, 0.7142857142857143, 0.2857142857142865
62, 0.013690476190476183, 0.6181331953071081, 0.48383367839889574, 6, 1, 1, 1, 2, 0, 1, 0.625, 0.625, 0.5714285714285714, 0.5714285714285714, 0.6, 0.40000000000000036, 0.6666666666666666, 0.33333333333333304
63, 0.0031746031746031633, 0.5756613756613748, 0.4851851851851854, 6, 1, 1, 1, 1, 1, 1, 0.5714285714285714, 0.5714285714285714, 0.5555555555555556, 0.5555555555555556, 0.5714285714285714, 0.4285714285714288, 0.6, 0.40000000000000036
64, 0.003968253968253954, 0.5423280423280423, 0.49470899470899543, 6, 1, 1, 1, 1, 1, 0, 0.5555555555555556, 0.5555555555555556, 0.5, 0.5, 0.5714285714285714, 0.4285714285714288
65, 0.050793650793650835, 0.8741402116402113, 0.5262235449735446, 6, 1, 1, 2, 2, 1, 1, 1, 0, 0.8571428571428571, 0.8571428571428571, 0.7777777777777778, 0.7777777777777778, 0.8, 0.5999999999999996
66, 0.00277777777777774, 0.7759259259259305, 0.7092592592592625, 6, 1, 1, 2, 2, 1, 0, 0.7777777777777778, 0.7777777777777778, 0.75, 0.75, 0.8, 0.5999999999999996
67, 0.008928571428571452, 0.9107142857142835, 0.5773809523809522, 6, 1, 1, 2, 3, 0, 1, 1, 0, 0.875, 0.875, 0.8571428571428571, 0.8571428571428571
68, 0.00694444444444442, 0.9212962962962973, 0.587962962962964, 6, 1, 1, 2, 3, 1, 0, 1, 0, 0.8888888888888888, 0.8888888888888888, 0.875, 0.875
69, 0.05555555555555558, 0.9629629629629628, 0.6296296296296294, 6, 1, 1, 2, 3, 1, 1, 1, 0, 1, 1, 0.8888888888888888, 0.8888888888888888
